기준일,시장구분,지수명,PER,FPER,PBR,DY,adr,종가
2019-12-24,KOSDAQ,코스닥,46.29,,1.65,0.67,87.53,638.91
2019-12-24,KOSPI,코스피,18.14,,0.89,2.03,90.17,2190.08
2019-12-26,KOSDAQ,코스닥,47.2,,1.68,0.66,96.49,652.07
2019-12-26,KOSPI,코스피,18.2,,0.89,2.02,95.76,2197.93
2019-12-27,KOSDAQ,코스닥,47.71,,1.71,0.65,104.07,661.24
2019-12-27,KOSPI,코스피,18.25,,0.89,2.01,100.6,2204.21
2019-12-30,KOSDAQ,코스닥,48.35,,1.73,0.64,113.03,669.83
2019-12-30,KOSPI,코스피,18.2,,0.89,2.02,106.07,2197.67
2020-01-02,KOSDAQ,코스닥,48.65,,1.74,0.63,116.64,674.02
2020-01-02,KOSPI,코스피,18.01,,0.88,2.04,106.74,2175.17
2020-01-03,KOSDAQ,코스닥,48.35,,1.73,0.64,113.56,669.93
2020-01-03,KOSPI,코스피,18.02,,0.88,2.04,104.36,2176.46
2020-01-06,KOSDAQ,코스닥,47.27,,1.69,0.65,111.39,655.31
2020-01-06,KOSPI,코스피,17.84,,0.87,2.06,100.35,2155.07
2020-01-07,KOSDAQ,코스닥,47.88,,1.71,0.64,119.93,663.44
2020-01-07,KOSPI,코스피,18.01,,0.88,2.04,104.98,2175.54
2020-01-08,KOSDAQ,코스닥,46.24,,1.65,0.67,104.12,640.94
2020-01-08,KOSPI,코스피,17.81,,0.87,2.06,92.61,2151.31
2020-01-09,KOSDAQ,코스닥,48.09,,1.72,0.64,111.91,666.09
2020-01-09,KOSPI,코스피,18.11,,0.89,2.03,97.47,2186.45
2020-01-10,KOSDAQ,코스닥,48.61,,1.74,0.63,114.56,673.03
2020-01-10,KOSPI,코스피,18.27,,0.89,2.01,98.6,2206.39
2020-01-13,KOSDAQ,코스닥,49.07,,1.76,0.63,116.04,679.22
2020-01-13,KOSPI,코스피,18.46,,0.9,1.99,101.39,2229.26
2020-01-14,KOSDAQ,코스닥,49.05,,1.75,0.63,110.15,678.71
2020-01-14,KOSPI,코스피,18.54,,0.91,1.98,96.99,2238.88
2020-01-15,KOSDAQ,코스닥,49.09,,1.76,0.63,108.32,679.16
2020-01-15,KOSPI,코스피,18.48,,0.91,1.99,97.18,2230.98
2020-01-16,KOSDAQ,코스닥,49.54,,1.78,0.62,108.07,686.52
2020-01-16,KOSPI,코스피,18.62,,0.91,1.97,96.63,2248.05
2020-01-17,KOSDAQ,코스닥,49.7,,1.78,0.62,107.85,688.41
2020-01-17,KOSPI,코스피,18.64,,0.91,1.97,94.52,2250.57
2020-01-20,KOSDAQ,코스닥,49.34,,1.77,0.62,103.98,683.47
2020-01-20,KOSPI,코스피,18.75,,0.92,1.96,91.01,2262.64
2020-01-21,KOSDAQ,코스닥,48.84,,1.75,0.63,101.85,676.52
2020-01-21,KOSPI,코스피,18.55,,0.91,1.98,86.93,2239.69
2020-01-22,KOSDAQ,코스닥,49.7,,1.78,0.62,106.78,688.25
2020-01-22,KOSPI,코스피,18.78,,0.92,1.96,89.58,2267.25
2020-01-23,KOSDAQ,코스닥,49.52,,1.78,0.62,110.17,685.57
2020-01-23,KOSPI,코스피,18.61,,0.91,1.98,90.1,2246.13
2020-01-28,KOSDAQ,코스닥,48.01,,1.72,0.64,114.49,664.7
2020-01-28,KOSPI,코스피,18.03,,0.88,2.04,88.87,2176.72
2020-01-29,KOSDAQ,코스닥,48.42,,1.74,0.64,108.65,670.18
2020-01-29,KOSPI,코스피,18.1,,0.89,2.03,85.87,2185.28
2020-01-30,KOSDAQ,코스닥,47.41,,1.7,0.65,97.17,656.39
2020-01-30,KOSPI,코스피,17.79,,0.87,2.07,77.33,2148
2020-01-31,KOSDAQ,코스닥,46.39,,1.66,0.66,87.36,642.48
2020-01-31,KOSPI,코스피,17.56,,0.86,2.09,71.95,2119.01
2020-02-03,KOSDAQ,코스닥,46.72,,1.68,0.66,89.73,646.85
2020-02-03,KOSPI,코스피,17.56,,0.86,2.09,74.96,2118.88
2020-02-04,KOSDAQ,코스닥,47.79,,1.71,0.64,97.81,661.24
2020-02-04,KOSPI,코스피,17.88,,0.88,2.06,80.75,2157.9
2020-02-05,KOSDAQ,코스닥,47.8,,1.71,0.64,100.46,661.32
2020-02-05,KOSPI,코스피,17.94,,0.88,2.05,84.46,2165.63
2020-02-06,KOSDAQ,코스닥,48.64,,1.74,0.63,101.52,672.69
2020-02-06,KOSPI,코스피,18.46,,0.9,1.99,88.84,2227.94
2020-02-07,KOSDAQ,코스닥,48.64,,1.74,0.63,109.04,672.63
2020-02-07,KOSPI,코스피,18.33,,0.9,2.01,94.88,2211.95
2020-02-10,KOSDAQ,코스닥,48.9,,1.75,0.63,103.95,676.07
2020-02-10,KOSPI,코스피,18.24,,0.89,2.02,93.19,2201.07
2020-02-11,KOSDAQ,코스닥,49.36,,1.77,0.62,103.06,682.34
2020-02-11,KOSPI,코스피,18.42,,0.9,2,92.94,2223.12
2020-02-12,KOSDAQ,코스닥,49.68,,1.78,0.62,101.13,686.59
2020-02-12,KOSPI,코스피,18.55,,0.91,1.98,90.08,2238.38
2020-02-13,KOSDAQ,코스닥,49.17,,1.79,0.62,100.47,687.61
2020-02-13,KOSPI,코스피,18.51,,0.91,1.99,87.04,2232.96
2020-02-14,KOSDAQ,코스닥,49.27,,1.79,0.62,100.52,688.91
2020-02-14,KOSPI,코스피,18.63,,0.91,1.97,84.07,2243.59
2020-02-17,KOSDAQ,코스닥,49.55,,1.8,0.61,99.99,692.59
2020-02-17,KOSPI,코스피,18.62,,0.91,1.97,83.51,2242.17
2020-02-18,KOSDAQ,코스닥,48.85,,1.77,0.62,95.96,682.92
2020-02-18,KOSPI,코스피,18.34,,0.9,2,81.09,2208.88
2020-02-19,KOSDAQ,코스닥,48.98,,1.78,0.62,98.86,684.78
2020-02-19,KOSPI,코스피,18.35,,0.9,2,80.86,2210.34
2020-02-20,KOSDAQ,코스닥,48.76,,1.77,0.62,98.87,681.66
2020-02-20,KOSPI,코스피,18.23,,0.89,2.01,79.6,2195.5
2020-02-21,KOSDAQ,코스닥,47.84,,1.74,0.64,90.96,667.99
2020-02-21,KOSPI,코스피,17.96,,0.88,2.04,73.27,2162.84
2020-02-24,KOSDAQ,코스닥,45.75,,1.66,0.66,87.45,639.29
2020-02-24,KOSPI,코스피,17.26,,0.84,2.12,69.89,2079.04
2020-02-25,KOSDAQ,코스닥,46.76,,1.71,0.65,94.62,656.95
2020-02-25,KOSPI,코스피,17.46,,0.85,2.1,77.74,2103.61
2020-02-26,KOSDAQ,코스닥,46.59,,1.7,0.65,97.73,654.63
2020-02-26,KOSPI,코스피,17.24,,0.84,2.12,79.84,2076.77
2020-02-27,KOSDAQ,코스닥,45.41,,1.66,0.67,97.1,638.17
2020-02-27,KOSPI,코스피,17.06,,0.83,2.15,80.99,2054.89
2020-02-28,KOSDAQ,코스닥,43.43,,1.59,0.7,96.77,610.73
2020-02-28,KOSPI,코스피,16.5,,0.81,2.22,80.25,1987.01
2020-03-02,KOSDAQ,코스닥,44.77,,1.63,0.68,98.06,627.66
2020-03-02,KOSPI,코스피,16.62,,0.81,2.2,80.44,2002.51
2020-03-03,KOSDAQ,코스닥,44.71,,1.63,0.68,89.27,626.82
2020-03-03,KOSPI,코스피,16.72,,0.82,2.19,74.21,2014.15
2020-03-04,KOSDAQ,코스닥,45.91,,1.67,0.66,98.47,641.73
2020-03-04,KOSPI,코스피,17.09,,0.84,2.14,81.12,2059.33
2020-03-05,KOSDAQ,코스닥,46.39,,1.7,0.65,96.65,650.19
2020-03-05,KOSPI,코스피,17.31,,0.85,2.12,79.28,2085.26
2020-03-06,KOSDAQ,코스닥,45.85,,1.68,0.66,94.26,642.72
2020-03-06,KOSPI,코스피,16.93,,0.83,2.16,76.93,2040.22
2020-03-09,KOSDAQ,코스닥,43.82,,1.6,0.69,85.55,614.6
2020-03-09,KOSPI,코스피,16.22,,0.79,2.26,69.72,1954.77
2020-03-10,KOSDAQ,코스닥,44.22,,1.62,0.68,89.36,619.97
2020-03-10,KOSPI,코스피,16.29,,0.8,2.25,72.07,1962.93
2020-03-11,KOSDAQ,코스닥,42.58,,1.55,0.71,81.73,595.61
2020-03-11,KOSPI,코스피,15.84,,0.77,2.31,65.98,1908.27
2020-03-12,KOSDAQ,코스닥,40.17,,1.47,0.75,77.4,563.49
2020-03-12,KOSPI,코스피,15.22,,0.74,2.41,62.75,1834.33
2020-03-13,KOSDAQ,코스닥,37.27,,1.36,0.81,77.01,524
2020-03-13,KOSPI,코스피,14.7,,0.72,2.49,65.6,1771.44
2020-03-16,KOSDAQ,코스닥,35.77,,1.31,0.84,71.99,504.51
2020-03-16,KOSPI,코스피,14.23,,0.7,2.57,62.36,1714.86
2020-03-17,KOSDAQ,코스닥,36.55,,1.34,0.82,82.31,514.73
2020-03-17,KOSPI,코스피,13.88,,0.68,2.64,70.64,1672.44
2020-03-18,KOSDAQ,코스닥,34.22,,1.26,0.87,77.1,485.14
2020-03-18,KOSPI,코스피,13.2,,0.65,2.77,67.68,1591.2
2020-03-19,KOSDAQ,코스닥,30,,1.11,0.99,73.32,428.35
2020-03-19,KOSPI,코스피,12.09,,0.59,3.03,64.7,1457.64
2020-03-20,KOSDAQ,코스닥,31.89,,1.21,0.91,83.39,467.75
2020-03-20,KOSPI,코스피,13.19,,0.64,2.82,74.3,1566.15
2020-03-23,KOSDAQ,코스닥,30.14,,1.15,0.96,88.16,443.76
2020-03-23,KOSPI,코스피,12.48,,0.6,2.97,78.94,1482.46
2020-03-24,KOSDAQ,코스닥,31.79,,1.25,0.89,88.8,480.4
2020-03-24,KOSPI,코스피,13.47,,0.65,2.74,80.01,1609.97
2020-03-25,KOSDAQ,코스닥,33.49,,1.32,0.84,90.65,505.68
2020-03-25,KOSPI,코스피,14.26,,0.69,2.59,82.86,1704.76
2020-03-26,KOSDAQ,코스닥,34.19,,1.35,0.83,100.71,516.61
2020-03-26,KOSPI,코스피,14.1,,0.68,2.62,90.2,1686.24
2020-03-27,KOSDAQ,코스닥,34.57,,1.36,0.81,102.57,522.83
2020-03-27,KOSPI,코스피,14.37,,0.7,2.57,92.08,1717.73
2020-03-30,KOSDAQ,코스닥,35.6,,1.41,0.79,104.81,542.11
2020-03-30,KOSPI,코스피,14.36,,0.7,2.57,96.4,1717.12
2020-03-31,KOSDAQ,코스닥,37.25,,1.49,0.75,111.59,569.07
2020-03-31,KOSPI,코스피,14.66,,0.71,2.51,102.68,1754.64
2020-04-01,KOSDAQ,코스닥,36.08,,1.44,0.77,100.68,551.84
2020-04-01,KOSPI,코스피,14.08,,0.68,2.62,92.56,1685.46
2020-04-02,KOSDAQ,코스닥,37.15,,1.48,0.75,104.18,567.7
2020-04-02,KOSPI,코스피,14.41,,0.7,2.56,94.6,1724.86
2020-04-03,KOSDAQ,코스닥,37.29,,1.5,0.74,107.42,573.01
2020-04-03,KOSPI,코스피,14.41,,0.7,2.56,97.9,1725.44
2020-04-06,KOSDAQ,코스닥,38.82,,1.56,0.71,124.98,597.21
2020-04-06,KOSPI,코스피,14.97,,0.73,2.46,114.34,1791.88
2020-04-07,KOSDAQ,코스닥,39.47,,1.59,0.7,117.93,606.9
2020-04-07,KOSPI,코스피,15.23,,0.74,2.42,107.77,1823.6
2020-04-08,KOSDAQ,코스닥,39.5,,1.59,0.7,130.37,607.37
2020-04-08,KOSPI,코스피,15.09,,0.73,2.44,118.9,1807.14
2020-04-09,KOSDAQ,코스닥,40.07,,1.61,0.69,141.11,615.95
2020-04-09,KOSPI,코스피,15.33,,0.75,2.4,131,1836.21
2020-04-10,KOSDAQ,코스닥,39.77,,1.6,0.69,134.68,611.26
2020-04-10,KOSPI,코스피,15.54,,0.76,2.37,127.12,1860.7
2020-04-13,KOSDAQ,코스닥,38.78,,1.56,0.71,135.27,596.71
2020-04-13,KOSPI,코스피,15.25,,0.74,2.42,127.94,1825.76
2020-04-14,KOSDAQ,코스닥,39.68,,1.6,0.7,129.56,610.29
2020-04-14,KOSPI,코스피,15.51,,0.75,2.38,125.34,1857.08
2020-04-16,KOSDAQ,코스닥,40.55,,1.63,0.68,148.03,623.43
2020-04-16,KOSPI,코스피,15.5,,0.75,2.38,140.11,1857.07
2020-04-17,KOSDAQ,코스닥,41.37,,1.67,0.67,168.71,634.79
2020-04-17,KOSPI,코스피,15.98,,0.78,2.3,162.09,1914.53
2020-04-20,KOSDAQ,코스닥,41.59,,1.68,0.66,154.16,637.82
2020-04-20,KOSPI,코스피,15.85,,0.77,2.32,149.47,1898.36
2020-04-21,KOSDAQ,코스닥,41.01,,1.65,0.67,145.75,628.77
2020-04-21,KOSPI,코스피,15.69,,0.76,2.35,141.49,1879.38
2020-04-22,KOSDAQ,코스닥,41.43,,1.67,0.67,142.99,635.16
2020-04-22,KOSPI,코스피,15.83,,0.77,2.33,137.11,1896.15
2020-04-23,KOSDAQ,코스닥,42.02,,1.69,0.66,137.81,643.79
2020-04-23,KOSPI,코스피,15.98,,0.78,2.3,132.23,1914.73
2020-04-24,KOSDAQ,코스닥,41.31,,1.67,0.67,125.43,632.96
2020-04-24,KOSPI,코스피,15.77,,0.77,2.34,121.34,1889.01
2020-04-27,KOSDAQ,코스닥,42.25,,1.7,0.65,137.96,646.86
2020-04-27,KOSPI,코스피,16.05,,0.78,2.29,134.79,1922.77
2020-04-28,KOSDAQ,코스닥,42.13,,1.7,0.66,122.57,644.93
2020-04-29,KOSDAQ,코스닥,42.16,,1.7,0.65,118.64,645.18
2020-04-29,KOSPI,코스피,16.26,,0.79,2.27,121.12,1947.56
2020-05-04,KOSDAQ,코스닥,46.37,,1.68,0.71,123.28,641.91
2020-05-04,KOSPI,코스피,18.3,,0.78,2.3,125.32,1895.37
2020-05-06,KOSDAQ,코스닥,47.59,,1.72,0.69,122.13,658.4
2020-05-06,KOSPI,코스피,18.62,,0.79,2.26,120.27,1928.76
2020-05-07,KOSDAQ,코스닥,48.31,,1.75,0.68,126.93,668.17
2020-05-07,KOSPI,코스피,18.62,,0.79,2.26,124.23,1928.61
2020-05-08,KOSDAQ,코스닥,49.35,,1.78,0.67,120.16,682.3
2020-05-08,KOSPI,코스피,18.79,,0.8,2.24,116,1945.82
2020-05-11,KOSDAQ,코스닥,49.58,,1.79,0.66,116.12,685.04
2020-05-11,KOSPI,코스피,18.69,,0.79,2.25,112.79,1935.4
2020-05-12,KOSDAQ,코스닥,49.52,,1.79,0.67,109.97,684.21
2020-05-12,KOSPI,코스피,18.56,,0.79,2.27,103.95,1922.17
2020-05-13,KOSDAQ,코스닥,50.08,,1.81,0.66,115.42,691.53
2020-05-13,KOSPI,코스피,18.73,,0.79,2.25,108.9,1940.42
2020-05-14,KOSDAQ,코스닥,50.02,,1.81,0.66,117.48,690.57
2020-05-14,KOSPI,코스피,18.58,,0.79,2.26,106.27,1924.96
2020-05-15,KOSDAQ,코스닥,50.13,,1.81,0.66,122.28,691.93
2020-05-15,KOSPI,코스피,18.61,,0.79,2.26,112.19,1927.28
2020-05-18,KOSDAQ,코스닥,51.12,,1.81,0.66,115.81,690.85
2020-05-18,KOSPI,코스피,18.72,,0.79,2.25,104.53,1937.11
2020-05-19,KOSDAQ,코스닥,51.54,,1.83,0.65,110.89,696.36
2020-05-19,KOSPI,코스피,19.14,,0.81,2.2,102.6,1980.61
2020-05-20,KOSDAQ,코스닥,52.48,,1.86,0.64,112.53,708.76
2020-05-20,KOSPI,코스피,19.23,,0.81,2.19,102.05,1989.64
2020-05-21,KOSDAQ,코스닥,53.03,,1.88,0.63,111.81,716.02
2020-05-21,KOSPI,코스피,19.32,,0.82,2.18,99.61,1998.31
2020-05-22,KOSDAQ,코스닥,52.25,,1.86,0.64,111.77,708.58
2020-05-22,KOSPI,코스피,19.04,,0.81,2.21,99.19,1970.13
2020-05-25,KOSDAQ,코스닥,53.09,,1.89,0.63,107.55,719.89
2020-05-25,KOSPI,코스피,19.27,,0.82,2.19,94.99,1994.6
2020-05-26,KOSDAQ,코스닥,53.79,,1.92,0.62,107.35,729.11
2020-05-26,KOSPI,코스피,19.62,,0.83,2.15,95.79,2029.78
2020-05-27,KOSDAQ,코스닥,53.46,,1.9,0.63,110.69,724.59
2020-05-27,KOSPI,코스피,19.63,,0.83,2.15,100.53,2031.2
2020-05-28,KOSDAQ,코스닥,52.27,,1.86,0.64,98.75,708.75
2020-05-28,KOSPI,코스피,19.61,,0.83,2.15,89.25,2028.54
2020-05-29,KOSDAQ,코스닥,52.65,,1.87,0.64,101.72,713.68
2020-05-29,KOSPI,코스피,19.62,,0.83,2.15,90,2029.6
2020-06-01,KOSDAQ,코스닥,54.31,,1.93,0.62,106.98,735.72
2020-06-01,KOSPI,코스피,19.97,,0.85,2.11,92.69,2065.08
2020-06-02,KOSDAQ,코스닥,54.9,,1.95,0.61,107.36,743.58
2020-06-02,KOSPI,코스피,20.18,,0.85,2.09,95.91,2087.19
2020-06-03,KOSDAQ,코스닥,58.37,,1.92,0.61,99.67,737.66
2020-06-03,KOSPI,코스피,24.57,,0.88,2.03,94.07,2147
2020-06-04,KOSDAQ,코스닥,58.75,,1.94,0.61,95.24,742.37
2020-06-04,KOSPI,코스피,24.62,,0.88,2.02,89.25,2151.18
2020-06-05,KOSDAQ,코스닥,59.32,,1.96,0.6,94.64,749.31
2020-06-05,KOSPI,코스피,25,,0.9,1.99,91.12,2181.87
2020-06-08,KOSDAQ,코스닥,59.65,,1.97,0.6,95.99,753.04
2020-06-08,KOSPI,코스피,25.02,,0.9,1.99,91.44,2184.29
2020-06-09,KOSDAQ,코스닥,60.38,,1.97,0.6,96.11,753.82
2020-06-09,KOSPI,코스피,25.08,,0.9,1.99,94.49,2188.92
2020-06-10,KOSDAQ,코스닥,60.76,,1.98,0.6,90.28,758.62
2020-06-10,KOSPI,코스피,25.16,,0.9,1.98,87.81,2195.69
2020-06-11,KOSDAQ,코스닥,60.64,,1.98,0.6,88.23,757.06
2020-06-11,KOSPI,코스피,24.94,,0.9,2,85.57,2176.78
2020-06-12,KOSDAQ,코스닥,59.76,,1.95,0.61,97.12,746.06
2020-06-12,KOSPI,코스피,24.43,,0.88,2.04,92.49,2132.3
2020-06-15,KOSDAQ,코스닥,55.47,,1.81,0.65,89.85,693.15
2020-06-15,KOSPI,코스피,23.26,,0.83,2.14,85.81,2030.82
2020-06-16,KOSDAQ,코스닥,58.82,,1.92,0.61,96.14,735.38
2020-06-16,KOSPI,코스피,24.5,,0.88,2.03,91.85,2138.05
2020-06-17,KOSDAQ,코스닥,58.83,,1.92,0.61,92.74,735.4
2020-06-17,KOSPI,코스피,24.54,,0.88,2.03,89.55,2141.05
2020-06-18,KOSDAQ,코스닥,59.65,,1.93,0.61,93.37,737.33
2020-06-18,KOSPI,코스피,24.45,,0.88,2.04,93.02,2133.48
2020-06-19,KOSDAQ,코스닥,60,,1.94,0.61,98.41,742.03
2020-06-19,KOSPI,코스피,24.54,,0.88,2.03,96.93,2141.32
2020-06-22,KOSDAQ,코스닥,59.17,,1.96,0.6,94.5,751.64
2020-06-22,KOSPI,코스피,24.37,,0.87,2.05,92.68,2126.73
2020-06-23,KOSDAQ,코스닥,59.25,,1.97,0.6,89.71,753.23
2020-06-23,KOSPI,코스피,24.43,,0.88,2.04,84.88,2131.24
2020-06-24,KOSDAQ,코스닥,59.99,,1.99,0.59,92.63,759.5
2020-06-24,KOSPI,코스피,24.78,,0.89,2.01,85.1,2161.51
2020-06-25,KOSDAQ,코스닥,59.26,,1.96,0.6,97.36,750.36
2020-06-25,KOSPI,코스피,24.22,,0.87,2.06,88.33,2112.37
2020-06-26,KOSDAQ,코스닥,59.45,,1.97,0.6,95.25,750.58
2020-06-26,KOSPI,코스피,24.48,,0.88,2.04,86.05,2134.65
2020-06-29,KOSDAQ,코스닥,58.2,,1.92,0.61,86.63,734.69
2020-06-29,KOSPI,코스피,24,,0.86,2.08,78.36,2093.48
2020-06-30,KOSDAQ,코스닥,58.48,,1.93,0.61,84.73,737.97
2020-06-30,KOSPI,코스피,24.18,,0.87,2.06,75.11,2108.33
2020-07-01,KOSDAQ,코스닥,57.64,,1.91,0.62,83.68,727.58
2020-07-01,KOSPI,코스피,24.16,,0.87,2.06,72.18,2106.7
2020-07-02,KOSDAQ,코스닥,58.86,,1.95,0.61,88.6,742.55
2020-07-02,KOSPI,코스피,24.49,,0.88,2.04,77.08,2135.37
2020-07-03,KOSDAQ,코스닥,59.68,,1.97,0.6,88.69,752.18
2020-07-03,KOSPI,코스피,24.89,,0.89,2.01,75.01,2152.41
2020-07-06,KOSDAQ,코스닥,60.28,,2,0.59,90.95,759.9
2020-07-06,KOSPI,코스피,25.31,,0.91,1.97,78.41,2187.93
2020-07-07,KOSDAQ,코스닥,60.08,,2,0.59,90.24,759.16
2020-07-07,KOSPI,코스피,25.03,,0.9,1.99,76.63,2164.17
2020-07-08,KOSDAQ,코스닥,60.63,,2.01,0.59,93.15,765.96
2020-07-08,KOSPI,코스피,24.97,,0.89,2,78.59,2158.88
2020-07-09,KOSDAQ,코스닥,61.19,,2.03,0.58,97.58,772.9
2020-07-09,KOSPI,코스피,25.07,,0.9,1.99,81.57,2167.9
2020-07-10,KOSDAQ,코스닥,61.09,,2.03,0.58,86.87,772.81
2020-07-10,KOSPI,코스피,24.87,,0.89,2.01,71.58,2150.25
2020-07-13,KOSDAQ,코스닥,61.79,,2.06,0.58,96.38,781.19
2020-07-13,KOSPI,코스피,25.28,,0.91,1.97,80.51,2186.06
2020-07-14,KOSDAQ,코스닥,61.57,,2.05,0.58,88.71,778.39
2020-07-14,KOSPI,코스피,25.25,,0.91,1.98,74.22,2183.61
2020-07-15,KOSDAQ,코스닥,61.8,,2.06,0.57,87.86,781.29
2020-07-15,KOSPI,코스피,25.46,,0.91,1.96,73.51,2201.88
2020-07-16,KOSDAQ,코스닥,61.26,,2.04,0.58,84.83,775.07
2020-07-16,KOSPI,코스피,25.25,,0.91,1.98,70.64,2183.76
2020-07-17,KOSDAQ,코스닥,61.9,,2.07,0.57,85.96,783.22
2020-07-17,KOSPI,코스피,25.45,,0.91,1.96,72.42,2201.19
2020-07-20,KOSDAQ,코스닥,61.81,,2.06,0.57,85.33,781.96
2020-07-20,KOSPI,코스피,25.42,,0.91,1.96,73.67,2198.2
2020-07-21,KOSDAQ,코스닥,62.5,,2.09,0.57,88.75,790.58
2020-07-21,KOSPI,코스피,25.8,,0.92,1.94,78.94,2228.83
2020-07-22,KOSDAQ,코스닥,62.88,,2.1,0.56,87.31,794.99
2020-07-22,KOSPI,코스피,25.8,,0.92,1.94,78.91,2228.66
2020-07-23,KOSDAQ,코스닥,63.62,,2.12,0.56,86.07,801.69
2020-07-23,KOSPI,코스피,25.65,,0.92,1.95,77.87,2216.19
2020-07-24,KOSDAQ,코스닥,63.11,,2.1,0.56,86,794.8
2020-07-24,KOSPI,코스피,25.47,,0.91,1.96,79.16,2200.44
2020-07-27,KOSDAQ,코스닥,63.66,,2.12,0.56,91.98,801.23
2020-07-27,KOSPI,코스피,25.67,,0.92,1.95,85.52,2217.86
2020-07-28,KOSDAQ,코스닥,64.04,,2.14,0.55,90.79,807.85
2020-07-28,KOSPI,코스피,26.13,,0.94,1.91,83.49,2256.99
2020-07-29,KOSDAQ,코스닥,64.1,,2.14,0.55,94.85,808.59
2020-07-29,KOSPI,코스피,26.2,,0.94,1.91,87.39,2263.16
2020-07-30,KOSDAQ,코스닥,64.52,,2.16,0.55,90.1,814.19
2020-07-30,KOSPI,코스피,26.24,,0.94,1.9,82.91,2267.01
2020-07-31,KOSDAQ,코스닥,64.58,,2.16,0.55,86.9,815.3
2020-07-31,KOSPI,코스피,26.04,,0.93,1.92,79.99,2249.37
2020-08-03,KOSDAQ,코스닥,65.5,,2.2,0.54,85.51,827.57
2020-08-03,KOSPI,코스피,26.06,,0.93,1.92,76.7,2251.04
2020-08-04,KOSDAQ,코스닥,66.13,,2.22,0.53,90.74,835.35
2020-08-04,KOSPI,코스피,26.39,,0.95,1.89,84.17,2279.97
2020-08-05,KOSDAQ,코스닥,67.11,,2.25,0.52,88.85,847.28
2020-08-05,KOSPI,코스피,26.77,,0.96,1.87,82.38,2311.86
2020-08-06,KOSDAQ,코스닥,67.4,,2.26,0.52,87.59,854.12
2020-08-06,KOSPI,코스피,27.12,,0.97,1.84,84.29,2342.61
2020-08-07,KOSDAQ,코스닥,67.42,,2.26,0.52,88.82,857.63
2020-08-07,KOSPI,코스피,27.23,,0.98,1.83,87.12,2351.67
2020-08-10,KOSDAQ,코스닥,68.05,,2.28,0.52,87.11,862.76
2020-08-10,KOSPI,코스피,27.63,,0.99,1.81,86.93,2386.38
2020-08-11,KOSDAQ,코스닥,67.84,,2.27,0.52,87.03,860.23
2020-08-11,KOSPI,코스피,28.01,,1,1.78,87.81,2418.67
2020-08-12,KOSDAQ,코스닥,66.66,,2.23,0.53,83.03,845.6
2020-08-12,KOSPI,코스피,28.16,,1.01,1.77,86.98,2432.35
2020-08-13,KOSDAQ,코스닥,67.38,,2.26,0.52,86.32,854.77
2020-08-13,KOSPI,코스피,28.23,,1.01,1.77,87.98,2437.53
2020-08-14,KOSDAQ,코스닥,65.79,,2.21,0.53,81.33,835.03
2020-08-14,KOSPI,코스피,27.89,,1,1.79,84.95,2407.49
2020-08-18,KOSDAQ,코스닥,62.01,,2.12,0.56,76.6,800.22
2020-08-18,KOSPI,코스피,26.95,,0.97,1.84,79.1,2348.24
2020-08-19,KOSDAQ,코스닥,63.5,,2.17,0.54,80.13,818.74
2020-08-19,KOSPI,코스피,27.09,,0.98,1.83,81.7,2360.54
2020-08-20,KOSDAQ,코스닥,61.34,,2.1,0.56,75.17,791.14
2020-08-20,KOSPI,코스피,26.1,,0.94,1.9,75.2,2274.22
2020-08-21,KOSDAQ,코스닥,61.72,,2.11,0.56,78.29,796.01
2020-08-21,KOSPI,코스피,26.45,,0.96,1.87,79.46,2304.59
2020-08-24,KOSDAQ,코스닥,63.34,,2.16,0.55,83.67,815.74
2020-08-24,KOSPI,코스피,26.74,,0.97,1.85,82.43,2329.83
2020-08-25,KOSDAQ,코스닥,64.9,,2.22,0.53,87.37,836.31
2020-08-25,KOSPI,코스피,27.17,,0.98,1.82,84.4,2366.73
2020-08-26,KOSDAQ,코스닥,65.3,,2.23,0.53,88.13,841.35
2020-08-26,KOSPI,코스피,27.2,,0.98,1.82,84.24,2369.32
2020-08-27,KOSDAQ,코스닥,64.94,,2.22,0.53,83.89,836.4
2020-08-27,KOSPI,코스피,26.91,,0.97,1.84,78.3,2344.45
2020-08-28,KOSDAQ,코스닥,65.36,,2.23,0.53,85.39,841.3
2020-08-28,KOSPI,코스피,27.02,,0.98,1.83,81.2,2353.8
2020-08-31,KOSDAQ,코스닥,65.93,,2.25,0.52,87.83,848.24
2020-08-31,KOSPI,코스피,26.7,,0.97,1.85,83.17,2326.17
2020-09-01,KOSDAQ,코스닥,66.23,,2.27,0.52,89.71,853.37
2020-09-01,KOSPI,코스피,26.97,,0.98,1.83,88.23,2349.55
2020-09-02,KOSDAQ,코스닥,67.3,,2.3,0.51,89.66,866.74
2020-09-02,KOSPI,코스피,27.14,,0.98,1.82,85.63,2364.37
2020-09-03,KOSDAQ,코스닥,67.9,,2.33,0.51,90.34,874.13
2020-09-03,KOSPI,코스피,27.51,,0.99,1.8,86.45,2395.9
2020-09-04,KOSDAQ,코스닥,67.28,,2.3,0.51,99.21,866.04
2020-09-04,KOSPI,코스피,27.19,,0.98,1.82,93.03,2368.25
2020-09-07,KOSDAQ,코스닥,68.28,,2.34,0.51,104.92,878.88
2020-09-07,KOSPI,코스피,27.37,,0.99,1.81,98.9,2384.22
2020-09-08,KOSDAQ,코스닥,68.25,,2.34,0.51,102.6,878.29
