기준일,시장구분,시가,고가,저가,종가,수정주가,거래량,거래대금,시가총액,외국인시가총액,PER,FPER,PBR,DY,created_at,updated_at,신용잔고,예탁금
2022-09-15,KOSPI,2416.01,2421.63,2401.83,2401.83,,424111008,7432760,1892390020,574697020,,,,,,,10109800,52565800
2022-09-16,KOSPI,2387.56,2395.1,2371.11,2382.78,,440799008,8690460,1877510020,571468990,,,,,,,10163600,52096600
2022-09-19,KOSPI,2388.73,2389.85,2352.76,2355.66,,403936992,6885920,1856700030,568774020,,,,,,,10220500,51554500
2022-09-20,KOSPI,2373.64,2382.52,2359.84,2367.85,,419340000,7013240,1865529980,569305020,,,,,,,10200000,50830100
2022-09-21,KOSPI,2351.54,2360.27,2341.79,2347.21,,378164992,6269070,1849100030,563673020,,,,,,,10099600,50779300
2022-09-22,KOSPI,2319.7,2335.11,2309.1,2332.31,,446820000,7413270,1837159940,558049980,,,,,,,10032800,51526000
2022-09-23,KOSPI,2331.33,2334.06,2285.71,2290,,446460992,7416800,1804499970,552321020,,,,,,,10027900,51702000
2022-09-26,KOSPI,2260.8,2260.8,2215.36,2220.94,,621995010,9461820,1750080000,537800000,,,,,,,9988300,52043700
2022-09-27,KOSPI,2224.39,2227.35,2197.9,2223.86,,487940000,8005560,1752259970,537702980,,,,,,,9898060,51471200
2022-09-28,KOSPI,2206.15,2223.56,2151.6,2169.29,,596136000,9208350,1709340030,525044992,,,,,,,9562390,52567800
2022-09-29,KOSPI,2197.75,2210.61,2170.14,2170.93,,508500992,7240710,1710780030,524447008,,,,,,,9364630,51853900
2022-09-30,KOSPI,2161.11,2177.2,2134.77,2155.49,,950270020,7923750,1698450050,522360000,,,,,,,9217310,50852300
2022-10-04,KOSPI,2189.51,2212.38,2180.84,2209.38,,421003008,7500280,1741830020,537200000,,,,,,,9058780,51219500
2022-10-05,KOSPI,2248.85,2253.93,2204.03,2215.22,,855790020,9509080,1747609980,541216000,,,,,,,8931640,51191000
2022-10-06,KOSPI,2230.43,2250.87,2223.36,2237.86,,643016000,6850060,1765200000,544684990,,,,,,,8915470,51794200
2022-10-07,KOSPI,2217.84,2245.88,2215.08,2232.84,,428683008,7831440,1761990020,544400000,,,,,,,8973900,49304100
2022-10-11,KOSPI,2193.02,2193.05,2174.06,2192.07,,859508990,7867860,1729420030,535246016,,,,,,,8927150,51253100
2022-10-12,KOSPI,2191.35,2205.02,2181.65,2202.47,,658348030,7409130,1737570050,539648000,,,,,,,8907220,49647100
2022-10-13,KOSPI,2198.29,2198.34,2162.87,2162.87,,792451970,7169780,1707059970,532919008,,,,,,,8813810,50334700
2022-10-14,KOSPI,2200.66,2220.54,2193.63,2212.55,,513524000,7161820,1745970050,544931970,,,,,,,8728820,50388200
2022-10-17,KOSPI,2187.17,2221.05,2177.66,2219.71,,498780992,6526810,1752290050,545916990,,,,,,,8621070,49042300
2022-10-18,KOSPI,2249.15,2251.74,2220.71,2249.95,,580892030,7249920,1775709950,552577020,,,,,,,8576070,49069500
2022-10-19,KOSPI,2249.35,2266.8,2234.59,2237.44,,895161020,7738880,1765920000,548446020,,,,,,,8606580,48740900
2022-10-20,KOSPI,2225.53,2231.52,2200.44,2218.09,,1108099970,8325030,1751309950,543598020,,,,,,,8628380,49158800
2022-10-21,KOSPI,2210.59,2224.04,2204.64,2213.12,,637486020,6228170,1747590020,543990980,,,,,,,8654490,48663800
2022-10-24,KOSPI,2248.26,2256.67,2229.85,2236.16,,444820000,6846980,1765520000,549409020,,,,,,,8706310,48291300
2022-10-25,KOSPI,2237.04,2253.24,2230.75,2235.07,,456769984,7030020,1765049980,550025020,,,,,,,8688020,47696700
2022-10-26,KOSPI,2240.7,2258.11,2234.49,2249.56,,563441980,7492740,1776489980,556086980,,,,,,,8661570,48465100
2022-10-27,KOSPI,2266.07,2290.56,2262.02,2288.78,,587872000,8435340,1806509950,564491010,,,,,,,8657580,50941800
2022-10-28,KOSPI,2276.73,2292.65,2266.44,2268.4,,427244992,8289370,1789449980,556083010,,,,,,,8640750,47672700
2022-10-31,KOSPI,2293.75,2295.51,2273.73,2293.61,,401400000,8679300,1810259970,565833980,,,,,,,8570350,48619100
2022-11-01,KOSPI,2301.58,2335.57,2297.57,2335.22,,597206020,9476620,1842770050,574230020,,,,,,,8585940,49846900
2022-11-02,KOSPI,2326.05,2346.32,2323.37,2336.87,,450635008,9568100,1844240000,574492030,,,,,,,8594970,50003600
2022-11-03,KOSPI,2297.45,2342.86,2296.44,2329.17,,550428030,9273250,1838690050,570385020,,,,,,,8618110,48817600
2022-11-04,KOSPI,2325.85,2348.43,2316.29,2348.43,,436430016,7927340,1853799940,574800000,,,,,,,8622470,48322500
2022-11-07,KOSPI,2360.22,2373.28,2354.22,2371.79,,392508992,8059880,1872579970,582396990,,,,,,,8727630,47456000
2022-11-08,KOSPI,2387.2,2400.39,2375.67,2399.04,,500088000,8601450,1894800000,590414980,,,,,,,8720640,46938600
2022-11-09,KOSPI,2408.54,2429.65,2403.64,2424.41,,680721980,9342670,1915469950,596990020,,,,,,,8728100,47535400
2022-11-10,KOSPI,2405.77,2426.1,2401.99,2402.23,,899126980,9344420,1897650050,588291970,,,,,,,8671600,49358900
2022-11-11,KOSPI,2466.9,2486.46,2463.51,2483.16,,758248000,13917600,1960950020,610179970,,,,,,,8637650,49008800
2022-11-14,KOSPI,2485.18,2499.43,2470.6,2474.65,,731166020,11216400,1954400000,606982020,,,,,,,8696300,49926200
2022-11-15,KOSPI,2482.76,2485.2,2463.65,2480.33,,617401020,9308850,1959320060,607542020,,,,,,,8646210,51032200
2022-11-16,KOSPI,2487,2487,2446.79,2477.45,,657833980,9880430,1959010050,607934020,,,,,,,8713270,50113900
2022-11-17,KOSPI,2466.5,2467.39,2442.9,2442.9,,914518980,8556990,1931709950,597081980,,,,,,,8838740,49751700
2022-11-18,KOSPI,2448.13,2471.87,2442.87,2444.48,,589585980,7444440,1932870020,598764990,,,,,,,8935200,49696400
2022-11-21,KOSPI,2446.05,2448.14,2409.36,2419.5,,544529020,7049430,1912989950,593907010,,,,,,,9010570,48425700
2022-11-22,KOSPI,2405.96,2426.4,2401.5,2405.27,,539169020,7253680,1901129980,588385980,,,,,,,8995050,47862200
2022-11-23,KOSPI,2424.36,2427.28,2407.58,2418.01,,474788992,7477110,1911399940,592561020,,,,,,,8989090,48415400
2022-11-24,KOSPI,2437.51,2441.33,2428.12,2441.33,,481184992,6849560,1929929980,598401020,,,,,,,9009070,47731000
2022-11-25,KOSPI,2442.21,2449.66,2433.57,2437.86,,438393984,6347580,1926850050,598676990,,,,,,,9030140,47826800
2022-11-28,KOSPI,2425.05,2425.65,2401.95,2408.27,,350496992,6462500,1903719940,588659010,,,,,,,9047160,49261200
2022-11-29,KOSPI,2405.54,2433.87,2401.1,2433.39,,550174980,6533350,1923010050,594593020,,,,,,,9057000,48237800
2022-11-30,KOSPI,2424.44,2472.53,2421.42,2472.53,,594126980,12469400,1953840000,606691010,,,,,,,9093790,46674600
2022-12-01,KOSPI,2501.43,2501.43,2474.33,2479.84,,491383008,8850100,1959619970,608390980,,,,,,,9057200,49654700
2022-12-02,KOSPI,2471.5,2471.5,2434.33,2434.33,,468847008,7328390,1924199940,594990980,,,,,,,9039170,48180000
2022-12-05,KOSPI,2442.17,2442.22,2413.05,2419.32,,385585984,7717410,1911920000,591964990,,,,,,,9062710,47353500
2022-12-06,KOSPI,2397.7,2416.88,2390.2,2393.16,,368636000,6477020,1891340030,584760000,,,,,,,9173790,46728300
2022-12-07,KOSPI,2385.87,2394.88,2377.98,2382.81,,332587008,6080660,1882800000,580609020,,,,,,,9231440,46009500
2022-12-08,KOSPI,2386.9,2387.95,2357.2,2371.08,,351939008,7553000,1873440000,579708030,,,,,,,9244130,46678600
2022-12-09,KOSPI,2382.73,2390.08,2367.25,2389.04,,315673984,7220200,1888380030,586587010,,,,,,,9238150,45745200
2022-12-12,KOSPI,2373.58,2381.87,2368.47,2373.02,,499224992,5822260,1875699970,583124990,,,,,,,9245180,46330500
2022-12-13,KOSPI,2385.05,2388.27,2364.87,2372.4,,447564992,6659360,1874840060,582500990,,,,,,,9140400,45963700
2022-12-14,KOSPI,2380.81,2400.18,2379.44,2399.25,,409799008,5724110,1895660030,589225980,,,,,,,9151120,46329600
2022-12-15,KOSPI,2383.83,2392.11,2360.95,2360.97,,375385984,6134220,1865840000,579371010,,,,,,,9161360,45213800
2022-12-16,KOSPI,2329.75,2360.44,2326.83,2360.02,,414172000,7206180,1865110020,579038020,,,,,,,9131520,46118800
2022-12-19,KOSPI,2350.78,2358.76,2342.28,2352.17,,323987008,5018050,1859030020,577363970,,,,,,,9193900,45131700
2022-12-20,KOSPI,2344.73,2353.86,2324.66,2333.29,,358771008,5335840,1844300030,572451970,,,,,,,9164220,45363400
2022-12-21,KOSPI,2346.39,2347,2325.78,2328.95,,329724000,5102490,1840550020,569780990,,,,,,,9169470,45318900
2022-12-22,KOSPI,2340,2356.73,2335.75,2356.73,,553052990,9460860,1863410050,577217020,,,,,,,9122320,44309200
2022-12-23,KOSPI,2325.86,2333.08,2311.9,2313.69,,366988992,5935800,1829400060,566974020,,,,,,,9106800,43902500
2022-12-26,KOSPI,2312.54,2321.92,2304.2,2317.14,,427844992,5205750,1831730050,566817980,,,,,,,9026290,47542600
2022-12-27,KOSPI,2327.52,2335.99,2321.48,2332.79,,448499008,7126990,1844140030,570054020,,,,,,,8962160,45718200
2022-12-28,KOSPI,2296.45,2296.45,2276.9,2280.45,,405894016,7566890,1801880060,554974980,,,,,,,8876500,46984400
2022-12-29,KOSPI,2265.73,2272.67,2236.38,2236.4,,361193984,6036540,1767239940,543694020,,,,,,,8763320,47046500
2022-12-30,KOSPI,,,,,,,,,,,,,,,,8757710,46448400
2023-01-02,KOSPI,2249.95,2259.88,2222.37,2225.67,,346344992,5200140,1759239940,542408000,,,,,,,8774250,50833900
2023-01-03,KOSPI,2230.98,2230.98,2180.67,2218.68,,410244992,6149080,1753769980,543572990,,,,,,,8703530,48481100
2023-01-04,KOSPI,2205.98,2260.06,2198.82,2255.98,,412840992,6487600,1783810050,557241980,,,,,,,8584730,46368200
2023-01-05,KOSPI,2268.2,2281.39,2252.97,2264.65,,430976992,7521180,1791820030,562435010,,,,,,,8495600,44976600
2023-01-06,KOSPI,2253.4,2300.62,2253.27,2289.97,,398607008,6764110,1811420030,570185020,,,,,,,8445970,44147800
2023-01-09,KOSPI,2315.87,2351.06,2312.56,2350.19,,342096000,7028980,1858630020,585548030,,,,,,,8447160,43886400
2023-01-10,KOSPI,2348.04,2370.18,2344.18,2351.31,,359913984,6702910,1859600000,585790020,,,,,,,8407500,43692800
2023-01-11,KOSPI,2364.05,2369.66,2350.36,2359.53,,369011008,6297140,1865740030,586760000,,,,,,,8273090,44352600
2023-01-12,KOSPI,2376.72,2377.8,2358.33,2365.1,,580433020,7837780,1870240000,587886980,,,,,,,8279230,45245700
2023-01-13,KOSPI,2377.34,2397.01,2375.78,2386.09,,862230020,6976740,1886569980,594108030,,,,,,,8277410,45600900
2023-01-16,KOSPI,2390.06,2410.22,2387.61,2399.86,,517761984,6532810,1897379970,599128000,,,,,,,8317570,45611700
2023-01-17,KOSPI,2400.92,2404,2374.65,2379.39,,536811008,6314020,1881430020,595313980,,,,,,,8283040,45245600
2023-01-18,KOSPI,2380.36,2383,2356.84,2368.32,,537393020,5498580,1872690050,591456000,,,,,,,8279020,45653300
2023-01-19,KOSPI,2354.56,2380.34,2354.56,2380.34,,370099008,5448180,1882550020,596678980,,,,,,,8304530,44566700
2023-01-20,KOSPI,2380,2395.97,2372.57,2395.26,,302507008,5025540,1895789950,600484990,,,,,,,8331670,44159900
2023-01-25,KOSPI,2426.58,2432.71,2421.51,2428.57,,550086980,6665410,1922279940,612140030,,,,,,,8319970,45026400
2023-01-26,KOSPI,2436.18,2468.65,2426.4,2468.65,,486832000,8206400,1953920000,621750020,,,,,,,8279850,45767500
2023-01-27,KOSPI,2474.52,2497.4,2464.53,2484.02,,509288000,9092450,1966560000,627230980,,,,,,,8259840,47229200
2023-01-30,KOSPI,2484.64,2491.13,2446.59,2450.47,,475409984,9220410,1940150020,617153980,,,,,,,8231160,47123600
2023-01-31,KOSPI,2449.92,2457.48,2423.37,2425.08,,617196030,10394800,1918930050,603910020,,,,,,,8176540,49274900
2023-02-01,KOSPI,2446.03,2453.29,2433.37,2449.8,,666296000,8596020,1938780030,612033020,,,,,,,8286860,51521800
2023-02-02,KOSPI,2481.94,2486.2,2454.6,2468.88,,693116030,9121680,1954000000,618076990,,,,,,,8351780,46459600
2023-02-03,KOSPI,2466.54,2485.08,2460.21,2480.4,,496860992,8027060,1963170050,622067970,,,,,,,8369010,47746800
2023-02-06,KOSPI,2461.82,2469.42,2438.04,2438.19,,566819010,7671310,1929319940,607414980,,,,,,,8390880,47380200
2023-02-07,KOSPI,2440.14,2456.17,2432.4,2451.71,,451159008,7594010,1939609980,610819010,,,,,,,8359180,48161000
2023-02-08,KOSPI,2469.42,2487.35,2465.96,2483.64,,415676992,8001680,1965479940,621814980,,,,,,,8472580,46727300
2023-02-09,KOSPI,2470.66,2487.14,2466.61,2481.52,,610694020,8986380,1963859970,620236990,,,,,,,8537950,47862300
2023-02-10,KOSPI,2470.65,2473.8,2454.74,2469.73,,662366020,8402620,1954700030,618875010,,,,,,,8544230,47084200
2023-02-13,KOSPI,2461.96,2462.58,2440.86,2452.7,,486399008,7371040,1942809980,616475010,,,,,,,8615560,47625400
2023-02-14,KOSPI,2471.33,2480.34,2459.83,2465.64,,349432000,6738870,1953250050,619353020,,,,,,,8692630,48019500
2023-02-15,KOSPI,2473.09,2473.44,2424.16,2427.9,,387067008,8758720,1923760000,609137020,,,,,,,8732040,47437000
2023-02-16,KOSPI,2444.06,2475.99,2442.07,2475.48,,388027008,9170360,1961020030,620524030,,,,,,,8689460,47733200
2023-02-17,KOSPI,2447.66,2471.51,2445.74,2451.21,,514047008,8364500,1941740030,614116990,,,,,,,8798840,45886600
2023-02-20,KOSPI,2453.25,2463.17,2430.27,2455.12,,390012992,7535470,1944739970,615145020,,,,,,,8742770,46860100
2023-02-21,KOSPI,2457.51,2466.07,2446,2458.96,,494660992,7333620,1943890050,614121980,,,,,,,8800510,46199800
2023-02-22,KOSPI,2430.87,2435.98,2416.16,2417.68,,427481984,8386250,1911699970,603505980,,,,,,,8840470,47643400
2023-02-23,KOSPI,2430.01,2449.62,2422.62,2439.09,,400992000,7451980,1928499970,610227010,,,,,,,8868320,46877900
2023-02-24,KOSPI,2442.49,2452.97,2421.47,2423.61,,369900000,6991100,1915629950,604998020,,,,,,,8972040,46665000
2023-02-27,KOSPI,2405.42,2405.56,2383.76,2402.64,,357217984,6598230,1898710020,599121980,,,,,,,8947940,47382600
2023-02-28,KOSPI,2417.58,2431.67,2407.29,2412.85,,529790016,9274200,1906499970,600499970,,,,,,,8959080,47739800
2023-03-02,KOSPI,2414.61,2440.59,2411.85,2427.85,,428342016,9660270,1918509950,603955010,,,,,,,9002550,48526200
2023-03-03,KOSPI,2438.73,2442.1,2423.08,2432.07,,371881984,7845380,1921469950,603116030,,,,,,,8965710,45646500
2023-03-06,KOSPI,2452.46,2464.45,2441.07,2462.62,,418814016,9781230,1945880060,612940990,,,,,,,8964260,48327800
2023-03-07,KOSPI,2457.04,2475.73,2455.65,2463.35,,450480992,10732500,1945939970,610755970,,,,,,,8981890,49588500
2023-03-08,KOSPI,2435.58,2442.61,2426.52,2431.91,,438359008,9967060,1922029950,602817020,,,,,,,8978230,48911900
2023-03-09,KOSPI,2440.79,2444.2,2416.25,2419.09,,476375008,10357600,1911580030,598510020,,,,,,,9060890,49880800
2023-03-10,KOSPI,2389.82,2400.87,2383.19,2394.59,,413411008,7875520,1892450050,592291010,,,,,,,9207580,48325400
2023-03-13,KOSPI,2400.45,2413.24,2369.79,2410.6,,380740000,7702300,1904640000,596944000,,,,,,,9193780,47508500
2023-03-14,KOSPI,2390.36,2390.78,2348.19,2348.97,,485076000,7794600,1856249980,582364030,,,,,,,9164640,48076700
2023-03-15,KOSPI,2380.09,2395.36,2370.77,2379.72,,443751008,7591760,1880140030,588950980,,,,,,,9092060,48735200
2023-03-16,KOSPI,2357.98,2382.79,2346.11,2377.91,,320193984,7865790,1878509950,587121980,,,,,,,9015530,46392400
2023-03-17,KOSPI,2403.7,2405.35,2382.8,2395.69,,364176000,8617060,1893379970,594862020,,,,,,,8952400,46325500
2023-03-20,KOSPI,2391.87,2405.99,2378.7,2379.2,,346033984,6072910,1879709950,588547970,,,,,,,9006270,46252700
2023-03-21,KOSPI,2396.54,2399.52,2383.17,2388.35,,355195008,7269040,1886499970,589732990,,,,,,,8986430,47224500
2023-03-22,KOSPI,2411.25,2417.47,2402.78,2416.96,,501412000,7890320,1908729980,597526980,,,,,,,9000310,46332600
2023-03-23,KOSPI,2398.27,2424.48,2397.91,2424.48,,567704000,10367400,1914530050,601683970,,,,,,,9050680,47430800
2023-03-24,KOSPI,2421.27,2423.76,2399.49,2414.96,,470659008,9248180,1907309950,598979010,,,,,,,9039890,48640000
2023-03-27,KOSPI,2423.94,2423.94,2395.97,2409.22,,472847008,8534650,1902809980,595577980,,,,,,,9031790,50544600
2023-03-28,KOSPI,2418.69,2434.94,2415.34,2434.94,,524016000,8812620,1923149950,602793980,,,,,,,9065460,49230200
2023-03-29,KOSPI,2432.63,2443.95,2428.61,2443.92,,497217984,8829890,1930380030,603638020,,,,,,,9096750,48314800
2023-03-30,KOSPI,2452.97,2462.7,2439.43,2453.16,,629052030,10846600,1937580030,605409020,,,,,,,9073020,48687100
2023-03-31,KOSPI,2459.94,2481.24,2456.54,2476.86,,722611970,12903400,1957929980,614107010,,,,,,,9074210,50601800
2023-04-03,KOSPI,2485.81,2485.81,2467.59,2472.34,,811724030,11300300,1954439940,611265020,,,,,,,9096850,53050500
2023-04-04,KOSPI,2475.87,2489.71,2472.79,2480.51,,832555010,13496900,1960640000,612371010,,,,,,,9056420,50530700
2023-04-05,KOSPI,2482.61,2497.61,2478.67,2495.21,,632720000,9811880,1972179970,616172990,,,,,,,9184190,49118100
2023-04-06,KOSPI,2488,2488,2458.5,2459.23,,751377980,11332700,1943849980,604108990,,,,,,,9220320,50333100
2023-04-07,KOSPI,2478.64,2493.06,2473.89,2490.41,,586993020,11250200,1969010050,616963970,,,,,,,9289430,51022500
2023-04-10,KOSPI,2491.68,2519.99,2490.17,2512.08,,717648000,13539900,1986880000,624262020,,,,,,,9418110,49681900
2023-04-11,KOSPI,2523.33,2550.97,2514.42,2547.86,,768176000,14050600,2014290050,632206980,,,,,,,9423460,53157900
2023-04-12,KOSPI,2546.36,2561.37,2536.23,2550.64,,900750020,14426300,2016499970,634491010,,,,,,,9444700,52400900
2023-04-13,KOSPI,2534.71,2561.66,2531.07,2561.66,,841718980,11996400,2024509950,635190980,,,,,,,9451070,53610100
2023-04-14,KOSPI,2580.1,2581.74,2560.53,2571.49,,892446020,13088200,2032339970,635899010,,,,,,,9515460,52398700
2023-04-17,KOSPI,2570.3,2577.08,2561.14,2575.91,,775752000,12793700,2036230020,635372990,,,,,,,9521200,52883700
2023-04-18,KOSPI,2582.23,2582.23,2557.19,2571.09,,896931970,14106400,2032969980,636817980,,,,,,,9572940,53630400
2023-04-19,KOSPI,2570.06,2582.11,2568.46,2575.08,,956993980,12750900,2036480000,636044990,,,,,,,9743370,52093300
2023-04-20,KOSPI,2566.06,2573.94,2552.06,2563.11,,951422980,12415500,2026470020,634036990,,,,,,,9824550,52647900
2023-04-21,KOSPI,2556.7,2559.44,2532.32,2544.4,,970398020,12614700,2012370050,632544000,,,,,,,9863220,53200800
2023-04-24,KOSPI,2538.36,2541.89,2518.73,2523.5,,927190980,11589500,1996620030,627609020,,,,,,,9868830,53347500
2023-04-25,KOSPI,2531.35,2531.35,2472.33,2489.02,,886422020,13681200,1967149950,618963970,,,,,,,9766370,53771700
2023-04-26,KOSPI,2489.49,2498.56,2481.38,2484.83,,1089219970,12397500,1964550020,618963010,,,,,,,9698330,53487900
2023-04-27,KOSPI,2484.31,2499.01,2465.83,2495.81,,733500030,11142100,1974099970,622630980,,,,,,,9572930,53492800
2023-04-28,KOSPI,2511.79,2517.13,2489.58,2501.53,,777534980,14024800,1979840000,626726980,,,,,,,9458490,53142000
2023-05-02,KOSPI,2504.01,2524.42,2503.21,2524.39,,701398980,9942390,1997500030,631316990,,,,,,,9212010,54242200
2023-05-03,KOSPI,2510.19,2514.37,2497.83,2501.4,,889609020,9865860,1979410050,626353020,,,,,,,9059730,51150200
2023-05-04,KOSPI,2494.82,2502.14,2486.09,2500.94,,810177980,10020000,1978569980,624984000,,,,,,,9005840,51997800
2023-05-08,KOSPI,2518.53,2525.84,2511.13,2513.21,,655536000,9213040,1989040000,630960000,,,,,,,9044910,50166000
2023-05-09,KOSPI,2512.34,2514.81,2495.63,2510.06,,751646980,9351370,1986579970,629030980,,,,,,,9068690,49563000
2023-05-10,KOSPI,2505.96,2510.13,2488.42,2496.51,,635635010,8906700,1976259970,624945980,,,,,,,8978400,50207700
2023-05-11,KOSPI,2505.57,2513.82,2490.08,2491,,648134020,9002410,1971730050,623310020,,,,,,,8949370,50152700
2023-05-12,KOSPI,2487.35,2487.35,2472.45,2475.42,,798230020,8589240,1959469950,619724990,,,,,,,8957920,50064300
2023-05-15,KOSPI,2469.8,2479.35,2455.99,2479.35,,484564992,6920280,1962070020,622787970,,,,,,,8931010,52149800
2023-05-16,KOSPI,2494.4,2498.54,2474.9,2480.24,,628744000,8086960,1963629950,624304000,,,,,,,8925940,49942300
2023-05-17,KOSPI,2479.65,2498.37,2475.02,2494.66,,564412030,7218310,1975030020,626592000,,,,,,,8865170,48937800
2023-05-18,KOSPI,2511.09,2515.4,2500.01,2515.4,,572764990,7782860,1992169980,634217980,,,,,,,8898400,49735900
2023-05-19,KOSPI,2530.83,2538.31,2524.89,2537.79,,570097020,9199950,2010739970,645110980,,,,,,,8893580,49756300
2023-05-22,KOSPI,2540.03,2564.09,2533.5,2557.08,,593619970,8214580,2025539970,647688000,,,,,,,8887720,49775300
2023-05-23,KOSPI,2565.8,2577.32,2561.1,2567.55,,576044990,7443350,2033440000,648739010,,,,,,,8843880,50588400
2023-05-24,KOSPI,2557.11,2572.21,2555.04,2567.45,,1072440000,7900600,2032739970,647814020,,,,,,,8828770,51424600
2023-05-25,KOSPI,2570.64,2575.05,2551.49,2554.69,,917553020,9416540,2022840060,646956030,,,,,,,8835680,51026600
2023-05-26,KOSPI,2561.94,2567.5,2553.79,2558.81,,634758980,9401900,2027389950,653393980,,,,,,,8889740,51030300
2023-05-30,KOSPI,2582.41,2586.22,2574.82,2585.52,,641646980,11066300,2048099970,662752000,,,,,,,8948980,51658800
2023-05-31,KOSPI,2586.03,2596.31,2575.98,2577.12,,686187010,15135100,2039960060,656876030,,,,,,,8926550,51955300
2023-06-01,KOSPI,2572.56,2580.15,2565,2569.17,,675233020,9168500,2034189950,654721980,,,,,,,8909940,52734800
2023-06-02,KOSPI,2586.27,2601.38,2583.88,2601.36,,569619970,9383540,2059939970,664480000,,,,,,,8940870,50380200
2023-06-05,KOSPI,2617.43,2618.62,2608.01,2615.41,,545880000,8566310,2070759940,665921020,,,,,,,8995560,50027300
2023-06-07,KOSPI,2623.46,2629.92,2613.68,2615.6,,537617020,10152900,2070759940,663969020,,,,,,,8967660,50784700
2023-06-08,KOSPI,2609.21,2612.39,2595.33,2610.85,,581324990,11473700,2067270020,662857020,,,,,,,8985360,50923800
2023-06-09,KOSPI,2624.15,2644.7,2618.45,2641.16,,583219010,11128100,2091570050,672403970,,,,,,,8993370,51758200
2023-06-12,KOSPI,2647.49,2650.45,2623.43,2629.35,,557056000,9365140,2082259970,667065020,,,,,,,9052530,51642000
2023-06-13,KOSPI,2644.43,2645.62,2633.52,2637.95,,694321020,11153300,2092099970,671443010,,,,,,,9048310,52505600
2023-06-14,KOSPI,2640.81,2642.86,2614.25,2619.08,,654403970,13100500,2077110020,668124030,,,,,,,9142440,52819500
2023-06-15,KOSPI,2629.24,2634.22,2602.52,2608.54,,582436990,11513800,2068930050,665676030,,,,,,,9183300,54221100
2023-06-16,KOSPI,2623.57,2625.79,2612.21,2625.79,,673673020,12620600,2083069950,669363010,,,,,,,9187880,51905300
2023-06-19,KOSPI,2618.06,2619.44,2600.49,2609.5,,719548990,11096600,2069459970,664145020,,,,,,,9197010,51979300
2023-06-20,KOSPI,2602.83,2610.03,2596.82,2604.91,,722540990,10880400,2066710020,662524990,,,,,,,9265020,51825100
2023-06-21,KOSPI,2599.19,2600.97,2579.52,2582.63,,659798020,10654300,2049490050,656060990,,,,,,,9375280,51007100
2023-06-22,KOSPI,2575.65,2597.76,2575.65,2593.7,,613220990,8937920,2058310020,659396990,,,,,,,9465880,50523600
2023-06-23,KOSPI,2599.04,2600.81,2568.07,2570.1,,528307008,8548520,2039949950,655030020,,,,,,,9504300,50652900
2023-06-26,KOSPI,2568.65,2585.31,2562.03,2582.2,,481750016,8437660,2050230020,659752000,,,,,,,9500830,51123600
2023-06-27,KOSPI,2581.02,2582,2568.52,2581.39,,538508990,8592190,2049389950,659721020,,,,,,,9536270,51519200
2023-06-28,KOSPI,2590.52,2590.52,2559.46,2564.19,,488768000,8814330,2036009980,656417980,,,,,,,9529390,50915100
2023-06-29,KOSPI,2564.02,2577.69,2550.02,2550.02,,604508990,8824940,2024880000,652859010,,,,,,,9526750,50755800
2023-06-30,KOSPI,2558.43,2571.03,2541.72,2564.28,,510934016,8209120,2035090050,654241020,,,,,,,9507950,51844200
2023-07-03,KOSPI,2580.89,2604.63,2580.49,2602.47,,618006020,8973590,2065040000,664390020,,,,,,,9483960,55022600
2023-07-04,KOSPI,2604.72,2607.66,2591.86,2593.31,,674411010,9160800,2057900030,661689980,,,,,,,9464820,51316900
2023-07-05,KOSPI,2593.47,2601.99,2578.66,2579,,601089020,10257700,2046819970,656612990,,,,,,,9426130,51507200
2023-07-06,KOSPI,2574.75,2575.45,2550.67,2556.29,,531900000,10291000,2028720000,650924990,,,,,,,9467250,51246300
2023-07-07,KOSPI,2547.41,2547.41,2515.07,2526.71,,613265020,10367400,2005110020,641132990,,,,,,,9524180,50477500
2023-07-10,KOSPI,2528.08,2539.63,2517.67,2520.7,,561820990,9698700,2000080000,639281980,,,,,,,9545990,51665500
2023-07-11,KOSPI,2538.84,2562.49,2534.48,2562.49,,594134980,10596500,2033590020,651888000,,,,,,,9589050,50306300
2023-07-12,KOSPI,2557.61,2574.73,2554.26,2574.72,,696924030,13229900,2043129980,656635010,,,,,,,9600540,50470100
2023-07-13,KOSPI,2589.89,2602.21,2587.75,2591.23,,585660990,13258000,2056140030,659630020,,,,,,,9552960,53484800
2023-07-14,KOSPI,2607.47,2628.3,2603.36,2628.3,,569814980,14285300,2085159940,671860990,,,,,,,9580640,51112400
2023-07-17,KOSPI,2617.67,2627.12,2611.55,2619,,550569980,11732200,2077680000,669065980,,,,,,,9559970,50892000
2023-07-18,KOSPI,2624.59,2626.89,2600.67,2607.62,,493201984,12003800,2068790020,663843970,,,,,,,9579020,51413300
2023-07-19,KOSPI,2622.24,2622.54,2598.52,2608.24,,440073984,11231700,2069340030,662748990,,,,,,,9698850,50955100
2023-07-20,KOSPI,2595.38,2611.34,2589.29,2600.23,,372364992,9473220,2063000060,659728000,,,,,,,9794290,53287800
2023-07-21,KOSPI,2581.06,2609.76,2570.58,2609.76,,501872000,12258800,2069760000,659262980,,,,,,,9853080,54002400
2023-07-24,KOSPI,2608.47,2636.06,2595.21,2628.53,,529363008,19050400,2083820030,661363970,,,,,,,9884670,54153300
2023-07-25,KOSPI,2643.35,2646.71,2621.6,2636.46,,723472000,19204600,2090019970,660321020,,,,,,,9919760,55411900
